source,title,price,category,rating,availability,scraped_at,title_clean,availability_standardized,price_category,rating_category
books_toscrape,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,Sequential Art,4,In stock (1 available),2025-09-24 12:54:55.106716,"y the last man, vol. 1 unmanned y the last man 1",In Stock,Affordable,Good
books_toscrape,While You Were Mine,41.32,Historical Fiction,5,In stock (1 available),2025-09-24 12:54:55.924305,while you were mine,In Stock,Mid-range,Excellent
books_toscrape,Where Lightning Strikes (Bleeding Stars #3),39.77,Romance,3,In stock (1 available),2025-09-24 12:54:56.743991,where lightning strikes bleeding stars 3,In Stock,Mid-range,Average
books_toscrape,When I'm Gone,51.96,Fiction,3,In stock (1 available),2025-09-24 12:54:57.534722,when im gone,In Stock,Premium,Average
books_toscrape,Ways of Seeing,39.51,Art,5,In stock (1 available),2025-09-24 12:54:58.350091,ways of seeing,In Stock,Mid-range,Excellent
books_toscrape,"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,Paranormal,1,In stock (1 available),2025-09-24 12:54:59.167337,"vampire knight, vol. 1 vampire knight 1",In Stock,Affordable,Very Poor
books_toscrape,Vampire Girl (Vampire Girl #1),53.82,Fantasy,2,In stock (1 available),2025-09-24 12:54:59.966659,vampire girl vampire girl 1,In Stock,Premium,Poor
books_toscrape,Twenty Love Poems and a Song of Despair,30.95,Poetry,4,In stock (1 available),2025-09-24 12:55:01.551099,twenty love poems and a song of despair,In Stock,Mid-range,Good
books_toscrape,Travels with Charley: In Search of America,57.82,Nonfiction,5,In stock (1 available),2025-09-24 12:55:02.396909,travels with charley in search of america,In Stock,Premium,Excellent
books_toscrape,Three Wishes (River of Time: California #1),44.18,Science Fiction,2,In stock (1 available),2025-09-24 12:55:03.406611,three wishes river of time california 1,In Stock,Mid-range,Poor
books_toscrape,This One Moment (Pushing Limits #1),48.71,Romance,1,In stock (1 available),2025-09-24 12:55:04.291324,this one moment pushing limits 1,In Stock,Mid-range,Very Poor
books_toscrape,The Zombie Room,19.69,Default,5,In stock (1 available),2025-09-24 12:55:05.170805,the zombie room,In Stock,Affordable,Excellent
books_toscrape,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,Sequential Art,2,In stock (1 available),2025-09-24 12:55:05.990345,"the wicked the divine, vol. 1 the faust act the wicked the divine",In Stock,Mid-range,Poor
books_toscrape,The Tumor,41.56,Nonfiction,5,In stock (1 available),2025-09-24 12:55:06.811326,the tumor,In Stock,Mid-range,Excellent
books_toscrape,The Story of Hong Gildong,43.19,Classics,4,In stock (1 available),2025-09-24 12:55:07.614932,the story of hong gildong,In Stock,Mid-range,Good
books_toscrape,The Silent Wife,12.34,Fiction,5,In stock (1 available),2025-09-24 12:55:08.442149,the silent wife,In Stock,Affordable,Excellent
books_toscrape,The Silent Twin (Detective Jennifer Knight #3),36.25,Fantasy,3,In stock (1 available),2025-09-24 12:55:09.264688,the silent twin detective jennifer knight 3,In Stock,Mid-range,Average
books_toscrape,The Selfish Gene,29.45,Science,1,In stock (1 available),2025-09-24 12:55:10.058429,the selfish gene,In Stock,Mid-range,Very Poor
books_toscrape,The Secret Healer,34.56,Historical Fiction,3,In stock (1 available),2025-09-24 12:55:13.120760,the secret healer,In Stock,Mid-range,Average
books_toscrape,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,Sequential Art,3,In stock (1 available),2025-09-24 12:55:13.928001,"the sandman, vol. 1 preludes and nocturnes the sandman volumes 1",In Stock,Premium,Average
books_toscrape,The Republic,33.78,Add a comment,3,In stock (1 available),2025-09-24 12:55:14.743472,the republic,In Stock,Mid-range,Average
books_toscrape,The Odyssey,29.64,Add a comment,3,In stock (1 available),2025-09-24 12:55:15.545863,the odyssey,In Stock,Mid-range,Average
books_toscrape,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,Mystery,4,In stock (1 available),2025-09-24 12:55:16.425436,the no. 1 ladies detective agency no. 1 ladies detective agency 1,In Stock,Premium,Good
books_toscrape,The Nicomachean Ethics,36.34,Philosophy,1,In stock (1 available),2025-09-24 12:55:17.303915,the nicomachean ethics,In Stock,Mid-range,Very Poor
books_toscrape,The Name of the Wind (The Kingkiller Chronicle #1),50.59,Default,3,In stock (1 available),2025-09-24 12:55:18.128399,the name of the wind the kingkiller chronicle 1,In Stock,Premium,Average
books_toscrape,The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,Fantasy,1,In stock (1 available),2025-09-24 12:55:18.946678,the mirror the maze the wrath and the dawn 1.5,In Stock,Mid-range,Very Poor
books_toscrape,The Little Prince,45.42,Classics,2,In stock (1 available),2025-09-24 12:55:19.804731,the little prince,In Stock,Mid-range,Poor
books_toscrape,The Light of the Fireflies,54.43,Add a comment,1,In stock (1 available),2025-09-24 12:55:20.701623,the light of the fireflies,In Stock,Premium,Very Poor
books_toscrape,The Last Girl (The Dominion Trilogy #1),36.26,Science Fiction,2,In stock (1 available),2025-09-24 12:55:21.497861,the last girl the dominion trilogy 1,In Stock,Mid-range,Poor
books_toscrape,The Iliad,16.16,Add a comment,1,In stock (1 available),2025-09-24 12:55:22.294103,the iliad,In Stock,Affordable,Very Poor
books_toscrape,The Hook Up (Game On #1),36.29,New Adult,5,In stock (1 available),2025-09-24 12:55:23.105999,the hook up game on 1,In Stock,Mid-range,Excellent
books_toscrape,The Haters,27.89,Young Adult,5,In stock (1 available),2025-09-24 12:55:23.929097,the haters,In Stock,Mid-range,Excellent
books_toscrape,The Girl You Lost,12.29,Mystery,5,In stock (1 available),2025-09-24 12:55:24.742615,the girl you lost,In Stock,Affordable,Excellent
books_toscrape,The Girl In The Ice (DCI Erika Foster #1),15.85,Mystery,3,In stock (1 available),2025-09-24 12:55:25.541505,the girl in the ice dci erika foster 1,In Stock,Affordable,Average
books_toscrape,The End of the Jesus Era (An Investigation #1),14.4,Nonfiction,1,In stock (1 available),2025-09-24 12:55:26.391658,the end of the jesus era an investigation 1,In Stock,Affordable,Very Poor
books_toscrape,The Edge of Reason (Bridget Jones #2),19.18,Womens Fiction,4,In stock (1 available),2025-09-24 12:55:27.201169,the edge of reason bridget jones 2,In Stock,Affordable,Good
books_toscrape,The Complete Maus (Maus #1-2),10.64,Sequential Art,3,In stock (1 available),2025-09-24 12:55:28.011776,the complete maus maus 12,In Stock,Affordable,Average
books_toscrape,The Communist Manifesto,14.76,Add a comment,3,In stock (1 available),2025-09-24 12:55:28.888975,the communist manifesto,In Stock,Affordable,Average
books_toscrape,The Bhagavad Gita,57.49,Religion,3,In stock (1 available),2025-09-24 12:55:31.958871,the bhagavad gita,In Stock,Premium,Average
books_toscrape,The Bette Davis Club,30.66,Fiction,3,In stock (1 available),2025-09-24 12:55:32.750294,the bette davis club,In Stock,Mid-range,Average
books_toscrape,The Art of Not Breathing,40.83,Young Adult,4,In stock (1 available),2025-09-24 12:55:33.564115,the art of not breathing,In Stock,Mid-range,Good
books_toscrape,Taking Shots (Assassins #1),18.88,Default,2,In stock (1 available),2025-09-24 12:55:34.386176,taking shots assassins 1,In Stock,Affordable,Poor
books_toscrape,Starlark,25.83,Historical Fiction,3,In stock (1 available),2025-09-24 12:55:35.186110,starlark,In Stock,Mid-range,Average
books_toscrape,"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,Sequential Art,3,In stock (1 available),2025-09-24 12:55:35.990547,"skip beat!, vol. 01 skip beat! 1",In Stock,Mid-range,Average
books_toscrape,Sister Sable (The Mad Queen #1),13.33,Fantasy,3,In stock (1 available),2025-09-24 12:55:36.793764,sister sable the mad queen 1,In Stock,Affordable,Average
books_toscrape,Shatter Me (Shatter Me #1),42.4,Default,1,In stock (1 available),2025-09-24 12:55:37.614294,shatter me shatter me 1,In Stock,Mid-range,Very Poor
books_toscrape,Shameless,58.35,New Adult,3,In stock (1 available),2025-09-24 12:55:38.426813,shameless,In Stock,Premium,Average
books_toscrape,Shadow Rites (Jane Yellowrock #10),21.72,Fantasy,4,In stock (1 available),2025-09-24 12:55:39.239039,shadow rites jane yellowrock 10,In Stock,Affordable,Good
books_toscrape,Settling the Score (The Summer Games #1),44.91,Sports and Games,2,In stock (1 available),2025-09-24 12:55:40.029160,settling the score the summer games 1,In Stock,Mid-range,Poor
books_toscrape,Sense and Sensibility,37.46,Classics,1,In stock (1 available),2025-09-24 12:55:40.891520,sense and sensibility,In Stock,Mid-range,Very Poor
books_toscrape,"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,Sequential Art,1,In stock (1 available),2025-09-24 12:55:41.701953,"saga, volume 1 saga collected editions 1",In Stock,Mid-range,Very Poor
books_toscrape,"Rhythm, Chord & Malykhin",28.34,Romance,2,In stock (1 available),2025-09-24 12:55:42.582576,"rhythm, chord malykhin",In Stock,Mid-range,Poor
books_toscrape,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,Sequential Art,5,In stock (1 available),2025-09-24 12:55:43.445031,"rat queens, vol. 1 sass sorcery rat queens collected editions 15",In Stock,Mid-range,Excellent
books_toscrape,Paradise Lost (Paradise #1),24.96,Default,1,In stock (1 available),2025-09-24 12:55:44.336146,paradise lost paradise 1,In Stock,Affordable,Very Poor
books_toscrape,"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,Sequential Art,4,In stock (1 available),2025-09-24 12:55:45.174137,"paper girls, vol. 1 paper girls 15",In Stock,Affordable,Good
books_toscrape,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,Sequential Art,3,In stock (1 available),2025-09-24 12:55:45.988299,"ouran high school host club, vol. 1 ouran high school host club 1",In Stock,Mid-range,Average
books_toscrape,Origins (Alphas 0.5),28.99,Fantasy,1,In stock (1 available),2025-09-24 12:55:46.809340,origins alphas 0.5,In Stock,Mid-range,Very Poor
books_toscrape,One Second (Seven #7),52.94,Fantasy,2,In stock (1 available),2025-09-24 12:55:47.617751,one second seven 7,In Stock,Premium,Poor
books_toscrape,On the Road (Duluoz Legend),32.36,Default,3,In stock (1 available),2025-09-24 12:55:50.553719,on the road duluoz legend,In Stock,Mid-range,Average
books_toscrape,Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,Music,2,In stock (1 available),2025-09-24 12:55:53.347650,old records never die one mans quest for his vinyl and his past,In Stock,Premium,Poor
books_toscrape,Off Sides (Off #1),39.45,New Adult,5,In stock (1 available),2025-09-24 12:55:54.156266,off sides off 1,In Stock,Mid-range,Excellent
books_toscrape,Of Mice and Men,47.11,Classics,2,In stock (1 available),2025-09-24 12:55:54.990646,of mice and men,In Stock,Mid-range,Poor
books_toscrape,Myriad (Prentor #1),58.75,Fantasy,4,In stock (1 available),2025-09-24 12:55:55.866511,myriad prentor 1,In Stock,Premium,Good
books_toscrape,My Perfect Mistake (Over the Top #1),38.92,Romance,2,In stock (1 available),2025-09-24 12:55:56.662273,my perfect mistake over the top 1,In Stock,Mid-range,Poor
books_toscrape,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,Sequential Art,4,In stock (1 available),2025-09-24 12:55:57.486928,"ms. marvel, vol. 1 no normal ms. marvel 20142015 1",In Stock,Mid-range,Good
books_toscrape,Meditations,25.89,Philosophy,2,In stock (1 available),2025-09-24 12:55:58.297722,meditations,In Stock,Mid-range,Poor
books_toscrape,Matilda,28.34,Childrens,1,In stock (1 available),2025-09-24 12:55:59.098939,matilda,In Stock,Mid-range,Very Poor
books_toscrape,Lost Among the Living,27.7,Historical Fiction,4,In stock (1 available),2025-09-24 12:55:59.909746,lost among the living,In Stock,Mid-range,Good
books_toscrape,Lord of the Flies,24.89,Add a comment,3,In stock (1 available),2025-09-24 12:56:00.706246,lord of the flies,In Stock,Affordable,Average
books_toscrape,Listen to Me (Fusion #1),58.99,Romance,3,In stock (1 available),2025-09-24 12:56:01.503520,listen to me fusion 1,In Stock,Premium,Average
books_toscrape,Kitchens of the Great Midwest,57.2,Fiction,5,In stock (1 available),2025-09-24 12:56:02.331454,kitchens of the great midwest,In Stock,Premium,Excellent
books_toscrape,Jane Eyre,38.43,Default,5,In stock (1 available),2025-09-24 12:56:03.144248,jane eyre,In Stock,Mid-range,Excellent
books_toscrape,Imperfect Harmony,34.74,Romance,4,In stock (1 available),2025-09-24 12:56:03.988638,imperfect harmony,In Stock,Mid-range,Good
books_toscrape,Icing (Aces Hockey #2),40.44,Sports and Games,4,In stock (1 available),2025-09-24 12:56:04.794012,icing aces hockey 2,In Stock,Mid-range,Good
books_toscrape,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,Sequential Art,3,In stock (1 available),2025-09-24 12:56:05.622852,"hawkeye, vol. 1 my life as a weapon hawkeye 1",In Stock,Mid-range,Average
books_toscrape,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,Science Fiction,4,In stock (1 available),2025-09-24 12:56:06.433238,having the barbarians baby ice planet barbarians 7.5,In Stock,Mid-range,Good
books_toscrape,"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,Sequential Art,4,In stock (1 available),2025-09-24 12:56:07.227979,"giant days, vol. 1 giant days 14",In Stock,Premium,Good
books_toscrape,"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,Sequential Art,5,In stock (1 available),2025-09-24 12:56:08.128524,"fruits basket, vol. 1 fruits basket 1",In Stock,Mid-range,Excellent
books_toscrape,Frankenstein,38.0,Default,2,In stock (1 available),2025-09-24 12:56:11.039455,frankenstein,In Stock,Mid-range,Poor
books_toscrape,Forever Rockers (The Rocker #12),28.8,Music,3,In stock (1 available),2025-09-24 12:56:11.847470,forever rockers the rocker 12,In Stock,Mid-range,Average
books_toscrape,Fighting Fate (Fighting #6),39.24,Romance,3,In stock (1 available),2025-09-24 12:56:12.658845,fighting fate fighting 6,In Stock,Mid-range,Average
books_toscrape,Emma,32.93,Classics,2,In stock (1 available),2025-09-24 12:56:13.459763,emma,In Stock,Mid-range,Poor
books_toscrape,"Eat, Pray, Love",51.32,Nonfiction,3,In stock (1 available),2025-09-24 12:56:14.257457,"eat, pray, love",In Stock,Premium,Average
books_toscrape,Deep Under (Walker Security #1),47.09,Romance,5,In stock (1 available),2025-09-24 12:56:15.058900,deep under walker security 1,In Stock,Mid-range,Excellent
books_toscrape,Choosing Our Religion: The Spiritual Lives of America's Nones,28.42,Religion,4,In stock (1 available),2025-09-24 12:56:15.869565,choosing our religion the spiritual lives of americas nones,In Stock,Mid-range,Good
books_toscrape,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,Childrens,3,In stock (1 available),2025-09-24 12:56:16.678298,charlie and the chocolate factory charlie bucket 1,In Stock,Affordable,Average
books_toscrape,Charity's Cross (Charles Towne Belles #4),41.24,Romance,1,In stock (1 available),2025-09-24 12:56:17.542885,charitys cross charles towne belles 4,In Stock,Mid-range,Very Poor
books_toscrape,Bright Lines,39.07,Fiction,5,In stock (1 available),2025-09-24 12:56:18.413836,bright lines,In Stock,Mid-range,Excellent
books_toscrape,Bridget Jones's Diary (Bridget Jones #1),29.82,Womens Fiction,1,In stock (1 available),2025-09-24 12:56:19.277965,bridget joness diary bridget jones 1,In Stock,Mid-range,Very Poor
books_toscrape,Bounty (Colorado Mountain #7),37.26,Romance,4,In stock (1 available),2025-09-24 12:56:20.106012,bounty colorado mountain 7,In Stock,Mid-range,Good
books_toscrape,Blood Defense (Samantha Brinkman #1),20.3,Mystery,3,In stock (1 available),2025-09-24 12:56:20.929208,blood defense samantha brinkman 1,In Stock,Affordable,Average
books_toscrape,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,Sequential Art,5,In stock (1 available),2025-09-24 12:56:21.741348,"bleach, vol. 1 strawberry and the soul reapers bleach 1",In Stock,Mid-range,Excellent
books_toscrape,Beyond Good and Evil,43.38,Philosophy,1,In stock (1 available),2025-09-24 12:56:22.579698,beyond good and evil,In Stock,Mid-range,Very Poor
books_toscrape,Alice in Wonderland (Alice's Adventures in Wonderland #1),55.53,Classics,1,In stock (1 available),2025-09-24 12:56:23.371928,alice in wonderland alices adventures in wonderland 1,In Stock,Premium,Very Poor
